serialno,rac1p,lanp,anc1p
2023HU1363447,1,0.0,50
2023HU1363453,1,0.0,32
2023HU1363473,1,1960.0,999
2023HU1363473,1,0.0,999
2023HU1363493,8,0.0,999
2023HU1363493,1,0.0,999
2023HU1363506,1,1290.0,416
2023HU1363541,1,0.0,939
2023HU1363542,8,1200.0,210
2023HU1363542,8,1200.0,210
2023HU1363603,1,0.0,999
2023HU1363604,8,1200.0,218
2023HU1363604,8,1200.0,210
2023HU1363604,8,1200.0,210
2023HU1363650,9,1200.0,200
2023HU1363650,9,0.0,999
2023HU1363650,9,1200.0,999
2023HU1363650,9,1200.0,999
2023HU1363650,9,1200.0,999
2023HU1363669,9,1200.0,210
2023HU1363669,9,1200.0,210
2023HU1363713,1,0.0,919
2023HU1363731,1,0.0,50
2023HU1363771,1,0.0,50
2023HU1363828,8,0.0,999
2023HU1363828,8,0.0,211
2023HU1363828,8,0.0,999
2023HU1363867,1,0.0,32
2023HU1363867,1,0.0,94
2023HU1363869,9,0.0,290
2023HU1363907,1,0.0,22
2023HU1363921,1,0.0,22
2023HU1363921,1,0.0,22
2023HU1363937,1,0.0,999
2023HU1363937,1,0.0,999
2023HU1363937,1,0.0,999
2023HU1363937,1,0.0,999
2023HU1363960,1,0.0,22
2023HU1363965,9,1200.0,290
2023HU1363966,9,1200.0,210
2023HU1363966,9,1200.0,210
2023HU1363977,1,0.0,88
2023HU1363977,1,0.0,50
2023HU1363986,1,0.0,999
2023HU1363986,1,0.0,999
2023HU1363986,2,0.0,999
2023HU1363987,1,0.0,999
2023HU1364115,8,0.0,210
2023HU1364115,8,0.0,996
2023HU1364168,9,1200.0,210
2023HU1364170,8,1200.0,210
2023HU1364176,2,0.0,983
2023HU1364176,2,0.0,903
2023HU1364181,2,0.0,553
2023HU1364201,9,1200.0,210
2023HU1364291,9,0.0,291
2023HU1364338,1,1200.0,211
2023HU1364374,1,0.0,999
2023HU1364374,1,0.0,999
2023HU1364390,1,0.0,32
2023HU1364404,1,0.0,46
2023HU1364404,1,1288.0,22
2023HU1364433,8,1200.0,996
2023HU1364446,1,0.0,32
2023HU1364455,8,1200.0,999
2023HU1364455,8,0.0,999
2023HU1364466,1,0.0,195
2023HU1364469,2,6370.0,553
2023HU1364479,1,0.0,924
2023HU1364486,1,0.0,999
2023HU1364501,1,0.0,32
2023HU1364501,1,0.0,32
2023HU1364512,1,0.0,22
2023HU1364514,9,1200.0,210
2023HU1364514,9,1200.0,210
2023HU1364547,1,0.0,51
2023HU1364553,2,0.0,996
2023HU1364566,9,1200.0,210
2023HU1364570,1,0.0,50
2023HU1364570,1,0.0,50
2023HU1364577,1,0.0,51
2023HU1364579,9,1200.0,924
2023HU1364587,1,0.0,82
2023HU1364596,1,0.0,22
2023HU1364627,1,0.0,111
2023HU1364627,1,0.0,111
2023HU1364628,1,0.0,22
2023HU1364633,9,1200.0,226
2023HU1364641,1,0.0,50
2023HU1364641,1,0.0,50
2023HU1364654,1,0.0,999
2023HU1364674,1,0.0,88
2023HU1364685,9,1200.0,211
2023HU1364698,1,0.0,999
2023HU1364711,2,0.0,902
2023HU1364711,1,0.0,999
2023HU1364727,1,1281.0,129
2023HU1364736,1,1210.0,937
2023HU1364761,1,0.0,22
2023HU1364763,1,0.0,939
2023HU1364799,1,0.0,32
2023HU1364865,9,1200.0,211
2023HU1364865,9,1200.0,211
2023HU1364900,6,1730.0,615
2023HU1364921,1,0.0,50
2023HU1364941,1,0.0,999
2023HU1364941,1,0.0,999
2023HU1364952,1,0.0,999
2023HU1364977,1,0.0,22
2023HU1364983,1,0.0,32
2023HU1364983,1,0.0,999
2023HU1365018,9,0.0,210
2023HU1365019,1,0.0,996
2023HU1365019,9,0.0,924
2023HU1365044,9,0.0,32
2023HU1365044,9,1200.0,210
2023HU1365058,1,0.0,995
2023HU1365058,1,0.0,142
2023HU1365064,1,0.0,924
2023HU1365073,1,0.0,87
2023HU1365096,9,1200.0,212
2023HU1365096,9,1200.0,212
2023HU1365100,9,0.0,902
2023HU1365106,1,1200.0,999
2023HU1365151,1,0.0,51
2023HU1365151,1,0.0,51
2023HU1365151,1,0.0,32
2023HU1365196,2,0.0,902
2023HU1365214,1,0.0,22
2023HU1365221,9,0.0,88
2023HU1365221,9,0.0,88
2023HU1365221,9,0.0,88
2023HU1365264,9,0.0,999
2023HU1365268,8,0.0,999
2023HU1365338,9,0.0,495
2023HU1365344,1,0.0,89
2023HU1365344,1,0.0,22
2023HU1365347,1,0.0,924
2023HU1365422,1,0.0,195
2023HU1365485,1,1200.0,999
2023HU1365485,1,1200.0,999
2023HU1365557,1,0.0,88
2023HU1365582,9,0.0,195
2023HU1365613,1,0.0,195
2023HU1365613,1,0.0,999
2023HU1365613,1,0.0,999
2023HU1365613,1,0.0,999
2023HU1365648,1,0.0,32
2023HU1365648,1,0.0,50
2023HU1365648,8,0.0,210
2023HU1365650,9,1200.0,210
2023HU1365650,9,1200.0,210
2023HU1365659,1,0.0,50
2023HU1365659,1,0.0,32
2023HU1365660,1,0.0,26
2023HU1365770,9,1200.0,210
2023HU1365770,9,1200.0,210
2023HU1365770,9,1200.0,210
2023HU1365773,2,6300.0,553
2023HU1365773,2,0.0,553
2023HU1365784,2,0.0,902
2023HU1365787,6,1360.0,680
2023HU1365787,6,1360.0,680
2023HU1365807,1,0.0,999
2023HU1365814,1,0.0,125
2023HU1365893,6,2475.0,765
2023HU1365893,6,2475.0,765
2023HU1365893,6,2475.0,765
2023HU1365906,8,1200.0,999
2023HU1365936,8,1200.0,210
2023HU1365936,8,1200.0,210
2023HU1365956,1,0.0,996
2023HU1365956,1,0.0,996
2023HU1365965,1,0.0,939
2023HU1365965,1,0.0,939
2023HU1366030,1,0.0,22
2023HU1366097,9,1200.0,32
2023HU1366114,1,0.0,999
2023HU1366114,1,0.0,999
2023HU1366119,1,0.0,22
2023HU1366162,3,0.0,917
2023HU1366180,1,1200.0,224
2023HU1366180,1,1200.0,224
2023HU1366180,1,1200.0,224
2023HU1366209,1,0.0,32
2023HU1366220,1,0.0,22
2023HU1366224,9,1200.0,261
2023HU1366224,1,0.0,32
2023HU1366243,9,1200.0,210
2023HU1366253,1,1200.0,996
2023HU1366258,3,1200.0,210
2023HU1366258,9,1200.0,290
2023HU1366258,9,1200.0,290
2023HU1366258,9,1200.0,290
2023HU1366261,8,1200.0,291
2023HU1366261,8,0.0,200
2023HU1366263,1,0.0,89
2023HU1366273,6,1360.0,680
2023HU1366275,1,0.0,32
2023HU1366283,2,0.0,902
2023HU1366320,2,0.0,902
2023HU1366321,2,0.0,903
2023HU1366365,2,0.0,902
2023HU1366373,2,4640.0,599
2023HU1366374,1,0.0,939
2023HU1366391,2,0.0,999
2023HU1366391,2,0.0,999
2023HU1366391,2,0.0,999
2023HU1366391,2,0.0,999
2023HU1366414,2,0.0,902
2023HU1366414,2,0.0,902
2023HU1366414,2,0.0,902
2023HU1366428,2,0.0,902
2023HU1366428,2,0.0,902
2023HU1366428,2,0.0,902
2023HU1366448,1,0.0,50
2023HU1366453,1,0.0,94
2023HU1366453,9,0.0,999
2023HU1366473,1,0.0,195
2023HU1366473,1,0.0,195
2023HU1366473,1,0.0,195
2023HU1366477,1,0.0,999
2023HU1366535,6,0.0,680
2023HU1366535,9,0.0,999
2023HU1366558,9,1200.0,210
2023HU1366559,1,1200.0,211
2023HU1366563,1,0.0,999
2023HU1366563,1,0.0,999
2023HU1366583,1,0.0,91
2023HU1366583,1,0.0,999
2023HU1366639,1,1200.0,999
2023HU1366639,1,1200.0,999
2023HU1366649,8,1200.0,210
2023HU1366649,8,1200.0,210
2023HU1366694,6,2575.0,750
2023HU1366694,6,0.0,750
2023HU1366696,9,1200.0,999
2023HU1366802,1,0.0,22
2023HU1366802,1,0.0,995
2023HU1366802,1,0.0,995
2023HU1366802,1,0.0,925
2023HU1366843,2,0.0,996
2023HU1366843,2,0.0,996
2023HU1366856,9,1200.0,226
2023HU1366856,9,1200.0,271
2023HU1366871,1,0.0,51
2023HU1366875,1,0.0,939
2023HU1366875,1,1200.0,999
2023HU1366907,8,1200.0,210
2023HU1366907,8,0.0,210
2023HU1366917,1,1260.0,171
2023HU1366917,1,1260.0,171
2023HU1366921,1,0.0,32
2023HU1366940,1,0.0,939
2023HU1366940,1,0.0,142
2023HU1366941,2,0.0,902
2023HU1366941,2,0.0,902
2023HU1366990,1,0.0,22
2023HU1367021,1,0.0,32
2023HU1367022,9,1200.0,210
2023HU1367022,9,1200.0,999
2023HU1367024,1,0.0,939
2023HU1367025,1,0.0,940
2023HU1367060,1,0.0,935
2023HU1367084,1,1200.0,210
2023HU1367084,1,1200.0,290
2023HU1367084,1,1200.0,290
2023HU1367084,1,1200.0,290
2023HU1367095,9,1200.0,210
2023HU1367175,1,0.0,32
2023HU1367181,8,1200.0,999
2023HU1367189,1,0.0,939
2023HU1367194,1,0.0,50
2023HU1367201,1,0.0,999
2023HU1367201,1,0.0,999
2023HU1367233,1,0.0,32
2023HU1367234,1,0.0,87
2023HU1367234,1,0.0,22
2023HU1367267,1,0.0,32
2023HU1367267,1,0.0,999
2023HU1367281,2,0.0,999
2023HU1367287,1,0.0,195
2023HU1367339,1,0.0,32
2023HU1367349,1,0.0,999
2023HU1367349,1,0.0,999
2023HU1367349,1,0.0,999
2023HU1367350,2,0.0,903
2023HU1367357,2,0.0,902
2023HU1367357,2,0.0,902
2023HU1367361,1,0.0,32
2023HU1367368,1,1200.0,290
2023HU1367368,1,1200.0,999
2023HU1367392,1,0.0,32
2023HU1367393,2,0.0,902
2023HU1367393,2,0.0,902
2023HU1367458,1,0.0,210
2023HU1367493,1,0.0,999
2023HU1367493,1,0.0,999
2023HU1367512,1,0.0,22
2023HU1367521,1,0.0,999
2023HU1367555,1,0.0,32
2023HU1367562,1,0.0,210
2023HU1367562,1,0.0,22
2023HU1367600,2,0.0,599
2023HU1367632,1,1200.0,210
2023HU1367632,1,1200.0,210
2023HU1367669,9,0.0,782
2023HU1367715,1,0.0,26
2023HU1367724,1,4500.0,421
2023HU1367743,5,1200.0,999
2023HU1367743,5,1200.0,999
2023HU1367746,1,0.0,32
2023HU1367746,1,0.0,94
2023HU1367749,1,0.0,999
2023HU1367759,8,0.0,996
2023HU1367763,8,0.0,290
2023HU1367763,8,0.0,290
2023HU1367800,8,1200.0,218
2023HU1367813,1,0.0,32
2023HU1367820,6,1900.0,703
2023HU1367820,6,1900.0,703
2023HU1367869,1,0.0,142
2023HU1367877,1,0.0,211
2023HU1367877,1,0.0,999
2023HU1367893,9,1200.0,999
2023HU1367893,9,1200.0,999
2023HU1367893,9,1200.0,999
2023HU1367903,1,0.0,32
2023HU1367913,1,0.0,171
2023HU1367915,1,0.0,195
2023HU1367927,1,0.0,142
2023HU1368022,9,1200.0,211
2023HU1368023,1,0.0,924
2023HU1368032,1,0.0,999
2023HU1368054,2,1200.0,999
2023HU1368054,2,0.0,999
2023HU1368078,1,0.0,999
2023HU1368079,1,1200.0,212
2023HU1368079,1,1200.0,212
2023HU1368080,1,0.0,22
2023HU1368098,9,0.0,50
2023HU1368120,9,1200.0,210
2023HU1368130,8,1200.0,211
2023HU1368141,1,0.0,939
2023HU1368154,1,0.0,32
2023HU1368175,1,0.0,939
2023HU1368212,2,0.0,996
2023HU1368215,2,0.0,902
2023HU1368225,1,0.0,939
2023HU1368233,1,0.0,109
2023HU1368263,8,1200.0,210
2023HU1368263,8,1200.0,210
2023HU1368279,1,0.0,999
2023HU1368298,8,1200.0,210
2023HU1368298,8,1200.0,210
2023HU1368299,1,0.0,999
2023HU1368345,2,0.0,999
2023HU1368393,2,0.0,902
2023HU1368393,2,0.0,902
2023HU1368400,2,0.0,903
2023HU1368404,2,0.0,999
2023HU1368404,2,0.0,902
2023HU1368430,2,0.0,999
2023HU1368456,1,0.0,82
2023HU1368456,9,0.0,920
2023HU1368480,2,0.0,902
2023HU1368480,2,0.0,902
2023HU1368514,1,0.0,996
2023HU1368524,8,1200.0,290
2023HU1368524,8,0.0,290
2023HU1368524,8,1200.0,903
2023HU1368524,8,0.0,290
2023HU1368540,1,0.0,32
2023HU1368547,1,0.0,51
2023HU1368547,1,0.0,51
2023HU1368548,1,0.0,999
2023HU1368562,1,0.0,50
2023HU1368597,1,0.0,21
2023HU1368602,2,0.0,902
2023HU1368610,1,1242.0,100
2023HU1368610,1,0.0,50
2023HU1368658,1,0.0,999
2023HU1368669,1,0.0,32
2023HU1368708,1,0.0,22
2023HU1368717,1,0.0,999
2023HU1368742,1,0.0,32
2023HU1368742,1,0.0,22
2023HU1368763,2,0.0,999
2023HU1368763,2,0.0,999
2023HU1368779,1,0.0,996
2023HU1368792,1,1200.0,999
2023HU1368792,1,0.0,999
2023HU1368793,1,0.0,999
2023HU1368799,6,1960.0,785
2023HU1368800,1,0.0,32
2023HU1368819,1,0.0,32
2023HU1368822,9,1200.0,210
2023HU1368822,9,1200.0,210
2023HU1368826,1,0.0,999
2023HU1368837,1,0.0,46
2023HU1368848,1,0.0,996
2023HU1368848,1,0.0,50
2023HU1368862,1,0.0,50
2023HU1368862,1,0.0,924
2023HU1368862,1,0.0,924
2023HU1368862,1,0.0,924
2023HU1368871,2,0.0,999
2023HU1368892,9,1200.0,211
2023HU1368892,9,0.0,211
2023HU1368892,9,0.0,211
2023HU1368900,1,0.0,999
2023HU1368900,1,0.0,999
2023HU1368928,1,0.0,999
2023HU1368928,1,0.0,999
2023HU1368954,1,1110.0,939
2023HU1369014,2,0.0,902
2023HU1369014,2,0.0,902
2023HU1369045,6,1960.0,999
2023HU1369061,9,1200.0,996
2023HU1369064,9,0.0,210
2023HU1369064,9,0.0,210
2023HU1369064,9,0.0,210
2023HU1369064,9,0.0,210
2023HU1369068,1,0.0,87
2023HU1369100,9,1200.0,210
2023HU1369100,9,1200.0,210
2023HU1369105,1,0.0,32
2023HU1369114,8,1200.0,210
2023HU1369114,8,1200.0,210
2023HU1369164,1,0.0,939
2023HU1369186,1,0.0,22
2023HU1369186,1,0.0,22
2023HU1369218,1,1200.0,50
2023HU1369221,8,1200.0,212
2023HU1369221,8,0.0,210
2023HU1369221,8,1200.0,210
2023HU1369225,1,0.0,88
2023HU1369231,6,1350.0,999
2023HU1369231,6,1350.0,999
2023HU1369260,2,0.0,902
2023HU1369260,2,0.0,902
2023HU1369343,9,1200.0,211
2023HU1369343,9,1200.0,211
2023HU1369345,1,0.0,195
2023HU1369354,1,0.0,924
2023HU1369443,1,1110.0,26
2023HU1369444,1,0.0,999
2023HU1369468,1,0.0,26
2023HU1369475,2,0.0,902
2023HU1369475,2,0.0,902
2023HU1369485,1,0.0,999
2023HU1369505,1,0.0,924
2023HU1369519,9,1200.0,210
2023HU1369519,9,1200.0,222
2023HU1369519,5,1200.0,222
2023HU1369526,1,0.0,50
2023HU1369526,9,0.0,720
2023HU1369530,8,0.0,996
2023HU1369536,1,0.0,999
2023HU1369577,6,1450.0,615
2023HU1369587,1,0.0,50
2023HU1369619,2,0.0,902
2023HU1369619,2,0.0,902
2023HU1369625,8,0.0,999
2023HU1369625,9,0.0,999
2023HU1369632,1,0.0,22
2023HU1369632,1,0.0,22
2023HU1369634,6,1960.0,785
2023HU1369634,6,1960.0,785
2023HU1369635,1,0.0,32
2023HU1369671,2,0.0,902
2023HU1369681,8,1200.0,252
2023HU1369681,8,0.0,252
2023HU1369682,1,0.0,999
2023HU1369682,1,0.0,195
2023HU1369687,1,1200.0,210
2023HU1369687,1,1200.0,210
2023HU1369716,1,0.0,939
2023HU1369719,8,1200.0,210
2023HU1369719,8,1200.0,210
2023HU1369732,1,0.0,999
2023HU1369732,1,0.0,999
2023HU1369763,1,0.0,999
2023HU1369780,9,0.0,210
2023HU1369783,9,0.0,211
2023HU1369783,9,0.0,211
2023HU1369835,1,0.0,22
2023HU1369837,1,0.0,88
2023HU1369935,1,0.0,999
2023HU1369935,9,1200.0,999
2023HU1369939,2,0.0,902
2023HU1369953,1,0.0,939
2023HU1369967,1,0.0,996
2023HU1369967,1,0.0,996
2023HU1369987,1,0.0,939
2023HU1370014,1,0.0,32
2023HU1370059,9,1200.0,210
2023HU1370059,9,1200.0,210
2023HU1370087,1,1200.0,210
2023HU1370087,1,0.0,218
2023HU1370119,1,0.0,999
2023HU1370179,1,0.0,22
2023HU1370183,1,0.0,51
2023HU1370206,1,0.0,924
2023HU1370213,8,1200.0,999
2023HU1370213,8,1200.0,999
2023HU1370213,8,0.0,999
2023HU1370221,9,0.0,999
2023HU1370228,6,0.0,999
2023HU1370250,1,0.0,999
2023HU1370296,1,0.0,22
2023HU1370381,1,0.0,924
2023HU1370399,1,0.0,50
2023HU1370399,1,0.0,999
2023HU1370399,1,0.0,999
2023HU1370399,1,0.0,999
2023HU1370405,1,0.0,290
2023HU1370424,1,0.0,26
2023HU1370429,1,0.0,32
2023HU1370472,1,0.0,51
2023HU1370483,1,0.0,51
2023HU1370592,1,0.0,82
2023HU1370646,2,0.0,902
2023HU1370667,1,0.0,89
2023HU1370671,1,0.0,924
2023HU1370671,1,0.0,999
2023HU1370671,9,0.0,999
2023HU1370714,1,0.0,939
2023HU1370714,1,0.0,939
2023HU1370747,1,1200.0,148
2023HU1370757,1,1250.0,148
2023HU1370769,1,0.0,20
2023HU1370770,9,1200.0,235
2023HU1370778,1,0.0,50
2023HU1370778,1,0.0,51
2023HU1370778,1,1200.0,252
2023HU1370814,1,0.0,999
2023HU1370833,9,1200.0,210
2023HU1370833,9,1200.0,210
2023HU1370848,1,0.0,939
2023HU1370853,1,0.0,999
2023HU1370861,8,1200.0,290
2023HU1370887,8,1200.0,999
2023HU1370893,1,0.0,148
2023HU1370931,1,0.0,920
2023HU1370941,9,1200.0,999
2023HU1370941,9,0.0,999
2023HU1370954,9,1200.0,252
2023HU1370960,1,0.0,939
2023HU1370967,1,1200.0,210
2023HU1370967,1,1200.0,210
2023HU1371006,9,1200.0,999
2023HU1371006,9,1200.0,999
2023HU1371006,9,0.0,999
2023HU1371006,9,0.0,999
2023HU1371032,2,0.0,902
2023HU1371049,6,1360.0,615
2023HU1371049,6,1360.0,615
2023HU1371064,1,0.0,22
2023HU1371090,3,1200.0,212
2023HU1371151,1,0.0,50
2023HU1371160,1,0.0,924
2023HU1371182,9,1200.0,211
2023HU1371182,9,1200.0,211
2023HU1371218,1,1200.0,32
2023HU1371244,1,0.0,999
2023HU1371244,1,0.0,210
2023HU1371260,2,0.0,902
2023HU1371260,2,0.0,902
2023HU1371276,1,0.0,211
2023HU1371276,1,0.0,211
2023HU1371276,1,0.0,211
2023HU1371276,1,0.0,211
2023HU1371276,1,0.0,211
2023HU1371278,1,0.0,22
2023HU1371292,9,0.0,88
2023HU1371340,1,1200.0,211
2023HU1371340,1,1200.0,211
2023HU1371362,9,1200.0,200
2023HU1371411,2,0.0,902
2023HU1371411,2,0.0,902
2023HU1371423,1,0.0,50
2023HU1371446,8,0.0,291
2023HU1371462,1,1200.0,999
2023HU1371502,9,0.0,999
2023HU1371504,1,0.0,32
2023HU1371548,1,0.0,50
2023HU1371612,9,1200.0,226
2023HU1371612,1,1200.0,999
2023HU1371612,1,0.0,999
2023HU1371633,2,0.0,22
2023HU1371646,1,0.0,87
2023HU1371646,1,0.0,87
2023HU1371657,1,1200.0,210
2023HU1371657,1,1200.0,210
2023HU1371657,1,1200.0,210
2023HU1371671,8,1200.0,210
2023HU1371671,1,1200.0,211
2023HU1371671,1,1200.0,211
2023HU1371674,9,1200.0,210
2023HU1371697,1,0.0,999
2023HU1371699,9,1200.0,211
2023HU1371702,2,0.0,999
2023HU1371702,2,0.0,999
2023HU1371722,2,0.0,902
2023HU1371763,1,1200.0,211
2023HU1371763,1,1200.0,211
2023HU1371763,1,0.0,211
2023HU1371803,1,0.0,999
2023HU1371810,9,1200.0,210
2023HU1371810,9,1200.0,210
2023HU1371810,1,1200.0,210
2023HU1371819,1,0.0,22
2023HU1371841,1,0.0,924
2023HU1371850,1,0.0,939
2023HU1371863,1,0.0,51
2023HU1371863,1,0.0,32
2023HU1371863,9,0.0,50
2023HU1371873,1,0.0,97
2023HU1371905,9,0.0,996
2023HU1371916,1,0.0,88
2023HU1371927,9,1200.0,271
2023HU1371927,9,1200.0,271
2023HU1371927,9,1200.0,271
2023HU1371927,9,1200.0,271
2023HU1371982,1,0.0,924
2023HU1371982,9,1200.0,210
2023HU1372010,1,0.0,939
2023HU1372010,1,0.0,939
2023HU1372010,1,0.0,939
2023HU1372024,1,0.0,939
2023HU1372034,9,1200.0,999
2023HU1372034,9,1200.0,999
2023HU1372080,1,0.0,999
2023HU1372080,1,0.0,999
2023HU1372129,2,0.0,903
2023HU1372190,9,1200.0,271
2023HU1372197,9,1200.0,210
2023HU1372223,8,1200.0,210
2023HU1372223,8,1200.0,210
2023HU1372223,8,1200.0,218
2023HU1372293,2,0.0,999
2023HU1372339,2,0.0,903
2023HU1372339,2,0.0,999
2023HU1372339,2,0.0,999
2023HU1372345,8,1200.0,999
2023HU1372346,9,1200.0,210
2023HU1372346,9,1200.0,210
2023HU1372346,9,1200.0,211
2023HU1372375,9,0.0,210
2023HU1372375,1,0.0,924
2023HU1372406,6,1440.0,615
2023HU1372408,1,0.0,32
2023HU1372437,1,0.0,50
2023HU1372444,1,0.0,89
2023HU1372463,1,0.0,999
2023HU1372477,6,0.0,615
2023HU1372520,9,4500.0,427
2023HU1372544,1,0.0,924
2023HU1372592,1,0.0,22
2023HU1372664,1,0.0,50
2023HU1372731,9,1200.0,211
2023HU1372741,9,1200.0,210
2023HU1372745,9,0.0,999
2023HU1372752,9,1200.0,210
2023HU1372752,9,1200.0,210
2023HU1372752,9,1200.0,210
2023HU1372778,1,0.0,924
2023HU1372815,1,0.0,999
2023HU1372825,1,0.0,32
2023HU1372839,1,0.0,142
2023HU1372848,8,1200.0,226
2023HU1372848,1,1200.0,226
2023HU1372848,1,1200.0,223
2023HU1372868,1,1110.0,22
2023HU1372968,1,0.0,32
2023HU1372968,1,0.0,32
2023HU1372968,1,0.0,999
2023HU1373022,1,0.0,51
2023HU1373031,1,0.0,32
2023HU1373081,1,0.0,22
2023HU1373104,1,1110.0,32
2023HU1373104,1,1110.0,32
2023HU1373109,1,0.0,999
2023HU1373109,8,0.0,999
2023HU1373128,3,0.0,999
2023HU1373131,8,1200.0,999
2023HU1373131,8,0.0,999
2023HU1373131,8,1200.0,999
2023HU1373140,9,1200.0,210
2023HU1373140,9,0.0,218
2023HU1373173,8,1200.0,226
2023HU1373176,8,1200.0,222
2023HU1373195,9,1200.0,210
2023HU1373195,9,1200.0,210
2023HU1373231,1,0.0,939
2023HU1373231,1,0.0,939
2023HU1373252,6,1960.0,785
2023HU1373253,9,0.0,210
2023HU1373253,1,0.0,210
2023HU1373263,1,0.0,939
2023HU1373263,9,0.0,800
2023HU1373269,1,0.0,996
2023HU1373269,2,0.0,999
2023HU1373320,1,0.0,84
2023HU1373320,1,0.0,51
2023HU1373350,1,0.0,142
2023HU1373381,9,1200.0,999
2023HU1373381,9,1200.0,999
2023HU1373407,1,0.0,999
2023HU1373407,1,0.0,999
2023HU1373414,1,0.0,32
2023HU1373438,9,1200.0,210
2023HU1373438,9,1200.0,210
2023HU1373443,1,1200.0,210
2023HU1373443,1,1200.0,210
2023HU1373457,8,1200.0,226
2023HU1373464,1,1200.0,291
2023HU1373502,1,0.0,22
2023HU1373502,1,0.0,22
2023HU1373502,1,0.0,22
2023HU1373526,1,1200.0,211
2023HU1373526,1,0.0,290
2023HU1373554,1,0.0,939
2023HU1373563,9,0.0,919
2023HU1373563,1,0.0,999
2023HU1373567,1,0.0,939
2023HU1373567,1,0.0,939
2023HU1373608,1,0.0,939
2023HU1373645,6,1450.0,996
2023HU1373645,6,1450.0,615
2023HU1373672,1,0.0,32
2023HU1373699,1,0.0,154
2023HU1373706,1,0.0,50
2023HU1373706,1,0.0,22
2023HU1373706,1,0.0,22
2023HU1373741,2,0.0,903
2023HU1373741,2,0.0,903
2023HU1373744,1,1200.0,210
2023HU1373744,1,1200.0,210
2023HU1373744,1,1200.0,210
2023HU1373744,1,1200.0,210
2023HU1373764,1,0.0,195
2023HU1373781,2,0.0,902
2023HU1373784,8,1200.0,210
2023HU1373784,9,0.0,920
2023HU1373798,1,0.0,195
2023HU1373859,9,0.0,195
2023HU1373859,9,0.0,195
2023HU1373859,3,1200.0,210
2023HU1373863,1,0.0,88
2023HU1373874,9,0.0,32
2023HU1373874,9,0.0,32
2023HU1373880,1,0.0,924
2023HU1373942,8,1200.0,999
2023HU1373957,1,0.0,22
2023HU1373994,9,0.0,999
2023HU1373994,9,0.0,999
2023HU1373994,9,0.0,999
2023HU1374030,1,0.0,22
2023HU1374039,1,0.0,996
2023HU1374055,9,0.0,999
2023HU1374056,1,1200.0,210
2023HU1374056,1,1200.0,210
2023HU1374078,9,1200.0,210
2023HU1374108,1,1200.0,210
2023HU1374108,1,1200.0,210
2023HU1374169,1,0.0,22
2023HU1374170,8,0.0,999
2023HU1374170,8,0.0,999
2023HU1374229,9,1200.0,210
2023HU1374229,9,1200.0,210
2023HU1374229,9,0.0,210
2023HU1374230,1,0.0,939
2023HU1374233,1,0.0,999
2023HU1374236,1,0.0,51
2023HU1374236,1,0.0,51
2023HU1374243,1,0.0,999
2023HU1374271,1,0.0,999
2023HU1374271,1,0.0,999
2023HU1374279,1,0.0,210
2023HU1374320,3,0.0,920
2023HU1374323,9,0.0,210
2023HU1374332,6,1360.0,795
2023HU1374332,6,1360.0,795
2023HU1374380,1,0.0,32
2023HU1374393,9,0.0,210
2023HU1374393,9,0.0,999
2023HU1374433,1,0.0,999
2023HU1374440,1,0.0,51
2023HU1374448,1,0.0,22
2023HU1374454,1,0.0,32
2023HU1374454,1,0.0,22
2023HU1374470,1,0.0,195
2023HU1374470,1,0.0,195
2023HU1374476,9,1200.0,212
2023HU1374487,9,0.0,999
2023HU1374498,9,0.0,939
2023HU1374498,1,0.0,999
2023HU1374518,9,0.0,999
2023HU1374521,2,0.0,902
2023HU1374523,1,0.0,999
2023HU1374570,9,0.0,999
2023HU1374577,1,4500.0,495
2023HU1374586,8,1200.0,210
2023HU1374617,1,0.0,22
2023HU1374617,1,0.0,22
2023HU1374631,1,0.0,195
2023HU1374666,8,0.0,50
2023HU1374672,9,1200.0,291
2023HU1374684,1,0.0,87
2023HU1374685,1,0.0,22
2023HU1374706,9,1200.0,291
2023HU1374706,9,1200.0,210
2023HU1374706,9,1200.0,291
2023HU1374707,1,0.0,22
2023HU1374741,1,0.0,32
2023HU1374795,9,1200.0,290
2023HU1374824,9,1200.0,210
2023HU1374824,9,1200.0,210
2023HU1374824,9,1200.0,210
2023HU1374824,9,1200.0,210
2023HU1374833,1,0.0,32
2023HU1374845,1,0.0,195
2023HU1374895,1,0.0,195
2023HU1374895,1,0.0,195
2023HU1374897,1,0.0,996
2023HU1374899,2,0.0,999
2023HU1374949,9,1200.0,224
2023HU1374949,9,1200.0,224
2023HU1374949,9,1200.0,210
2023HU1374949,9,1200.0,224
2023HU1374952,1,0.0,924
2023HU1374952,1,0.0,924
2023HU1374968,9,1200.0,218
2023HU1374968,9,1200.0,218
2023HU1374973,1,0.0,21
2023HU1374973,1,0.0,21
2023HU1374980,1,0.0,32
2023HU1374991,8,1200.0,239
2023HU1375011,9,1200.0,210
2023HU1375016,1,1200.0,22
2023HU1375016,1,0.0,210
2023HU1375030,1,0.0,924
2023HU1375074,1,0.0,996
2023HU1375074,1,0.0,996
2023HU1375079,1,0.0,290
2023HU1375086,1,0.0,924
2023HU1375086,1,0.0,924
2023HU1375117,8,1200.0,210
2023HU1375122,1,0.0,26
2023HU1375187,2,0.0,902
2023HU1375209,1,0.0,32
2023HU1375237,1,0.0,32
2023HU1375237,1,0.0,32
2023HU1375242,1,0.0,924
